year,ln_ly,age,id1968,pernum,wgt,stato,unid,MH6,div,mar,_merge,wtmedian
1973,,26,6583,172,0,Louisiana,0,1950,0,1,matched (3),-.019183993
1972,,26,6053,2,2.3,California,1,1951,0,0,matched (3),-.019183993
1973,1.3057158,26,5551,1,11.4,California,1,1943,0,1,matched (3),-.019183993
1982,,26,846,171,0,Missisippi,0,1946,0,1,matched (3),-.019183993
1978,.26621604,26,2500,171,0,Arizona,1,1950,0,1,matched (3),-.019183993
1979,,26,2734,21,33.6,California,1,1945,0,2,matched (3),-.019183993
1974,,26,5480,1,22.8,California,1,1944,0,1,matched (3),-.019183993
1974,.0745368,26,899,170,0,Texas,1,1944,0,1,matched (3),-.019183993
1973,-.45246959,26,5960,170,0,North Calorina,0,1942,0,1,matched (3),-.019183993
1978,.30132627,26,5087,170,0,California,1,1949,0,1,matched (3),-.019183993
1980,-.50208509,26,5972,171,0,Texas,1,1953,0,1,matched (3),-.019183993
1981,.0475986,26,1043,171,0,North Calorina,0,1953,0,1,matched (3),-.019183993
1979,,26,633,21,33.6,Massachussets,0,1947,0,1,matched (3),-.019183993
1974,.144279,26,5424,1,1.9,California,1,1943,0,1,matched (3),-.019183993
1980,.9939692,26,5798,3,28.7,Texas,1,1951,0,1,matched (3),-.019183993
1976,,26,5834,5,1.4,Missisippi,0,1949,0,1,matched (3),-.019183993
1983,.014094353,26,297,178,0,California,1,1947,0,1,matched (3),-.019183993
1980,-.68023562,26,5834,6,1.4,Missisippi,0,1951,1,0,matched (3),-.019183993
1976,.7716608,26,2643,170,0,Massachussets,0,1947,0,1,matched (3),-.019183993
1979,.42048264,26,2845,171,0,California,1,1948,0,1,matched (3),-.019183993
1985,.13549995,26,1920,170,0,Massachussets,0,1953,0,1,matched (3),-.019183993
1981,-.1628952,26,5812,21,5.5,North Calorina,0,1946,0,1,matched (3),-.019183993
1982,-.11689568,26,6803,3,4.6,Louisiana,0,1954,1,0,matched (3),-.019183993
1984,1.1219943,26,6518,1,20.3,Texas,1,1945,0,1,matched (3),-.019183993
1973,-.56461358,26,754,1,23.8,North Calorina,0,1944,0,1,matched (3),-.019183993
1974,.72218823,26,1184,3,37.1,Massachussets,0,1941,0,1,matched (3),-.019183993
1976,.18953991,26,6566,171,0,Louisiana,0,1951,0,1,matched (3),-.019183993
1973,,26,6772,170,0,Massachussets,0,1947,0,1,matched (3),-.019183993
1988,.052565098,26,5880,8,14.8,Arizona,1,1954,0,1,matched (3),-.019183993
1973,-.41419768,26,899,1,20,Texas,1,1943,0,1,matched (3),-.019183993
1986,.28204727,26,916,21,37.3,California,1,1948,0,1,matched (3),-.019183993
1976,-.064238071,26,1290,170,0,Texas,1,1949,0,1,matched (3),-.019183993
1975,.30692768,26,223,2,34.9,Texas,1,1945,0,1,matched (3),-.019183993
1977,-.15975356,26,1784,21,30.4,Texas,1,1949,0,1,matched (3),-.019183993
1977,-1.0896137,26,2887,170,0,Louisiana,0,1948,0,1,matched (3),-.019183993
1982,.21013832,26,257,3,33.6,California,1,1950,0,1,matched (3),-.019183993
1973,-.13057232,26,6020,1,6.9,Massachussets,0,1946,0,1,matched (3),-.019183993
1989,,26,6368,3,37.5,California,1,1952,0,1,matched (3),-.019183993
1975,.51951432,26,5841,21,2.8,California,1,1946,0,1,matched (3),-.019183993
1976,.14959407,26,5233,171,0,Arizona,1,1948,0,1,matched (3),-.019183993
1981,-.17554474,26,5623,2,1.6,Missisippi,0,1947,0,1,matched (3),-.019183993
1987,,26,6107,181,0,Missisippi,0,1948,0,1,matched (3),-.019183993
1976,.08737731,26,2028,1,33.5,California,1,1945,0,1,matched (3),-.019183993
1979,-.089367151,26,2760,3,25.7,Texas,1,1951,0,1,matched (3),-.019183993
1977,.77983546,26,6802,170,0,Louisiana,0,1944,0,1,matched (3),-.019183993
1983,,26,5364,170,0,North Calorina,0,1952,0,1,matched (3),-.019183993
1984,-1.5417528,26,1917,170,0,California,1,1948,0,1,matched (3),-.019183993
1978,-.87532127,26,6327,170,0,Louisiana,0,1950,0,1,matched (3),-.019183993
1978,.10704517,26,5178,170,0,Missisippi,0,1949,0,1,matched (3),-.019183993
1980,-.42583966,26,1867,5,29,Louisiana,0,1954,0,1,matched (3),-.019183993
1981,-.33025718,26,644,21,10.4,Missisippi,0,1946,0,1,matched (3),-.019183993
1981,.097823381,26,11,3,34.2,California,1,1953,0,1,matched (3),-.019183993
1983,-.15330172,26,5743,172,0,Texas,1,1952,0,1,matched (3),-.019183993
1973,.39721346,26,6662,1,16.6,Texas,1,1944,0,1,matched (3),-.019183993
1977,-1.1506391,26,6560,7,3.1,Louisiana,0,1944,0,1,matched (3),-.019183993
1976,-.27723598,26,608,21,33.5,California,1,1948,0,1,matched (3),-.019183993
1982,-.16988802,26,5095,172,0,California,1,1947,0,1,matched (3),-.019183993
1978,.37130117,26,13,170,0,California,1,1948,0,1,matched (3),-.019183993
1974,-.1532805,26,308,21,33.5,Massachussets,0,1947,0,1,matched (3),-.019183993
1977,.26900983,26,2067,21,44.7,Massachussets,0,1948,0,1,matched (3),-.019183993
1971,,26,5739,1,1.1,Texas,1,1940,0,1,matched (3),-.019183993
1968,,26,5489,1,3.5,North Calorina,0,1941,0,1,matched (3),-.019183993
1985,-.15746641,26,5451,3,5.5,North Calorina,0,1954,0,1,matched (3),-.019183993
1978,.75992727,26,5810,170,0,California,1,1950,0,1,matched (3),-.019183993
1982,-.40821528,26,5712,170,0,North Calorina,0,1952,0,1,matched (3),-.019183993
1984,.38688278,26,2816,3,30.8,California,1,1954,0,1,matched (3),-.019183993
1976,,26,1151,170,0,Texas,1,1947,0,1,matched (3),-.019183993
1975,-1.4740978,26,6560,7,3.1,Louisiana,0,1944,0,1,matched (3),-.019183993
1976,,26,5155,3,4.9,Texas,1,1951,0,1,matched (3),-.019183993
1980,.19350266,26,6428,8,16.8,Arizona,1,1954,0,1,matched (3),-.019183993
1989,1.0237286,26,2188,174,0,Texas,1,1953,0,1,matched (3),-.019183993
1980,-.50158739,26,2608,171,0,California,1,1948,0,1,matched (3),-.019183993
1977,.098889589,26,608,21,33.5,California,1,1948,0,1,matched (3),-.019183993
1982,-.49969316,26,6004,171,0,Texas,1,1953,0,1,matched (3),-.019183993
1983,-.77025962,26,5655,3,1.7,Missisippi,0,1952,0,0,matched (3),-.019183993
1973,-.68531477,26,6395,170,0,North Calorina,0,1945,0,1,matched (3),-.019183993
1991,-.80460334,26,2621,3,35.383,Massachussets,0,1953,0,1,matched (3),-.019183993
1977,-.26280856,26,5526,170,0,Texas,1,1951,0,1,matched (3),-.019183993
1970,-.37132311,26,2618,1,28.1,Washington staten,0,1943,0,1,matched (3),-.019183993
1981,.46231699,26,2299,4,35.8,Texas,1,1951,0,1,matched (3),-.019183993
1972,.44224691,26,1458,170,0,Washington staten,0,1943,0,1,matched (3),-.019183993
1984,.39513612,26,2224,179,0,California,1,1947,0,1,matched (3),-.019183993
1973,-.3851912,26,5615,170,0,North Calorina,0,1943,0,1,matched (3),-.019183993
1978,,26,6577,4,3.5,Texas,1,1951,0,1,matched (3),-.019183993
1975,,26,1130,1,22.5,Texas,1,1948,0,1,matched (3),-.019183993
1978,.44119716,26,6569,21,5.6,Louisiana,0,1947,0,1,matched (3),-.019183993
1973,.12252426,26,6804,170,0,Washington staten,1,1944,0,1,matched (3),-.019183993
1982,.017608166,26,2397,3,32,Massachussets,0,1954,0,1,matched (3),-.019183993
1980,.39223051,26,5880,3,16.4,Arizona,1,1946,0,1,matched (3),-.019183993
1981,,26,840,5,3.9,North Calorina,0,1953,0,1,matched (3),-.019183993
1980,.29262543,26,5876,2,1.6,Texas,1,1951,0,1,matched (3),-.019183993
1986,.63357568,26,5475,171,0,Texas,1,1954,0,1,matched (3),-.019183993
1978,,26,633,21,31.4,Massachussets,0,1947,0,1,matched (3),-.019183993
1979,.57665133,26,6278,170,0,Arizona,1,1945,0,1,matched (3),-.019183993
1977,-.019260406,26,2783,170,0,Massachussets,0,1951,0,1,matched (3),-.019183993
1982,-.14952087,26,636,3,31.5,Texas,1,1952,0,1,matched (3),-.019183993
1981,-.1646049,26,5126,2,1.3,Texas,1,1954,0,1,matched (3),-.019183993
1971,.35000229,26,2618,1,28.1,Washington staten,0,1943,0,1,matched (3),-.019183993
1981,-.60098016,26,5366,7,5.1,North Calorina,0,1952,0,1,matched (3),-.019183993
1979,.19223976,26,2673,4,35.6,Massachussets,0,1953,0,1,matched (3),-.019183993
1976,-.12442732,26,2867,170,0,Missisippi,0,1946,0,1,matched (3),-.019183993
1973,,26,5813,171,0,North Calorina,0,1948,0,0,matched (3),-.019183993
1972,.18117857,26,6518,1,13.7,Texas,1,1945,0,1,matched (3),-.019183993
1982,,26,2615,176,0,Washington staten,1,1953,0,1,matched (3),-.019183993
1982,,26,5565,170,0,North Calorina,0,1954,0,1,matched (3),-.019183993
1974,-.74757445,26,2224,3,31.4,California,1,1945,1,0,matched (3),-.019183993
1981,-.52776551,26,2327,170,0,Missisippi,0,1945,0,1,matched (3),-.019183993
1977,,26,2481,1,22.5,Texas,1,1947,0,2,matched (3),-.019183993
1971,.145859,26,1334,1,24.9,California,1,1944,0,1,matched (3),-.019183993
1983,.22104096,26,1813,170,0,California,1,1954,0,1,matched (3),-.019183993
1985,-.53426671,26,5990,2,3.1,Louisiana,0,1951,0,1,matched (3),-.019183993
1980,1.1810882,26,5909,170,0,Texas,1,1953,0,1,matched (3),-.019183993
1981,-.33235383,26,287,5,31,Nevada,1,1954,0,1,matched (3),-.019183993
1981,.0040338039,26,2615,6,39.3,Washington staten,1,1951,0,1,matched (3),-.019183993
1983,-.54634416,26,5959,5,19.1,North Calorina,0,1953,0,1,matched (3),-.019183993
1982,.37372732,26,2067,21,51.1,Massachussets,0,1948,0,1,matched (3),-.019183993
1985,,26,2647,21,35.7,California,1,1946,0,1,matched (3),-.019183993
1972,-.15814686,26,6571,1,2.9,Louisiana,0,1942,0,1,matched (3),-.019183993
1975,.090821266,26,1401,3,33.5,Washington staten,1,1946,0,1,matched (3),-.019183993
1975,-.43487382,26,424,3,29.1,North Calorina,0,1946,0,1,matched (3),-.019183993
1970,,26,5739,1,1.1,Texas,1,1940,0,1,matched (3),-.019183993
1980,-.023227453,26,257,171,0,California,1,1952,0,1,matched (3),-.019183993
1979,.13481855,26,1355,170,0,California,1,1951,0,1,matched (3),-.019183993
1977,-1.3273429,26,5863,171,0,Missisippi,0,1946,0,1,matched (3),-.019183993
1979,-.89253056,26,5615,173,0,North Calorina,0,1952,0,1,matched (3),-.019183993
1979,-.28772378,26,6867,5,1.6,Texas,1,1949,0,1,matched (3),-.019183993
1979,-.085724115,26,5806,1,20.8,Washington staten,1,1947,1,0,matched (3),-.019183993
1982,-.043645859,26,1369,4,27.2,California,1,1954,0,1,matched (3),-.019183993
1982,.50340509,26,5366,3,5.4,North Calorina,0,1948,0,1,matched (3),-.019183993
1982,,26,1184,6,35.6,Massachussets,0,1954,0,1,matched (3),-.019183993
1983,-.1959331,26,1505,170,0,California,1,1953,0,1,matched (3),-.019183993
1973,-.71680534,26,2103,1,28.6,California,1,1942,0,1,matched (3),-.019183993
1980,.74479938,26,18,4,31.4,California,1,1953,0,1,matched (3),-.019183993
1973,-.099423647,26,1945,21,25.7,California,1,1946,0,1,matched (3),-.019183993
1975,.29644275,26,2621,171,0,Massachussets,0,1946,0,1,matched (3),-.019183993
1990,-.74239743,26,8259,1,0,California,1,1954,0,1,matched (3),-.019183993
1990,-1.1091954,26,2621,3,35.383,Massachussets,0,1953,0,1,matched (3),-.019183993
1976,-.60804939,26,6800,172,0,Louisiana,0,1951,0,1,matched (3),-.019183993
1973,.16460085,26,1657,1,23.8,North Calorina,0,1942,0,1,matched (3),-.019183993
1984,,26,5715,171,0,Texas,1,1948,0,1,matched (3),-.019183993
1981,.23628592,26,5075,170,0,California,1,1954,0,1,matched (3),-.019183993
1980,-.30294156,26,5619,170,0,Missisippi,0,1952,0,1,matched (3),-.019183993
1981,-.092163324,26,217,3,80.6,California,1,1953,0,1,matched (3),-.019183993
1987,.36720037,26,1917,3,39,California,1,1950,0,1,matched (3),-.019183993
1987,-.50903046,26,6745,171,0,California,1,1952,0,1,matched (3),-.019183993
1973,.11151648,26,2863,1,23.8,North Calorina,0,1944,0,1,matched (3),-.019183993
1978,-.067956209,26,6411,5,1.4,Texas,1,1951,0,1,matched (3),-.019183993
1973,-.70473278,26,979,1,18.4,North Calorina,0,1947,0,1,matched (3),-.019183993
1982,.34528494,26,2050,4,29,Washington staten,1,1954,0,0,matched (3),-.019183993
1981,-.90148187,26,2191,5,4.3,North Calorina,0,1952,0,0,matched (3),-.019183993
1984,,26,2647,21,35.7,California,1,1946,0,1,matched (3),-.019183993
1973,-.029523373,26,6412,1,1.1,Texas,1,1942,0,1,matched (3),-.019183993
1979,,26,6847,1,4,California,1,1949,0,1,matched (3),-.019183993
1986,,26,5439,178,0,California,1,1953,0,1,matched (3),-.019183993
1980,-.17114782,26,5812,5,5,North Calorina,0,1952,0,1,matched (3),-.019183993
1975,-.46260619,26,2538,170,0,Massachussets,0,1948,0,1,matched (3),-.019183993
1973,.40923285,26,1184,173,0,Massachussets,0,1947,0,1,matched (3),-.019183993
1975,.33174944,26,1501,1,39.3,California,1,1945,0,1,matched (3),-.019183993
1979,.62544155,26,5527,170,0,Texas,1,1946,0,1,matched (3),-.019183993
1980,.16894627,26,6004,170,0,California,1,1951,0,1,matched (3),-.019183993
1982,.311692,26,5656,176,0,Missisippi,0,1944,0,1,matched (3),-.019183993
1980,.21625233,26,5798,170,0,Louisiana,0,1953,0,1,matched (3),-.019183993
1984,.45416474,26,1692,4,66.2,Arizona,1,1948,0,1,matched (3),-.019183993
1973,-.10300326,26,5923,1,2.3,Texas,1,1945,0,1,matched (3),-.019183993
1981,.026979446,26,5971,21,29.2,Texas,1,1948,0,1,matched (3),-.019183993
1973,.40630198,26,6218,2,2.3,California,1,1945,0,1,matched (3),-.019183993
1985,.1204288,26,5107,6,26,California,1,1953,0,1,matched (3),-.019183993
1979,-1.1045837,26,2615,4,36.8,Washington staten,1,1949,0,1,matched (3),-.019183993
1969,.20795321,26,6465,1,13.7,California,0,1940,0,1,matched (3),-.019183993
1978,.00096416473,26,5146,170,0,Texas,1,1950,0,1,matched (3),-.019183993
1984,.27178526,26,1682,5,39,Texas,1,1950,0,1,matched (3),-.019183993
1980,,26,6793,21,5.4,Louisiana,0,1948,0,1,matched (3),-.019183993
1986,,26,5287,172,0,North Calorina,0,1954,0,1,matched (3),-.019183993
1978,.06728673,26,5464,4,4,Missisippi,0,1949,0,1,matched (3),-.019183993
1971,-.021784067,26,327,1,27.4,Texas,1,1942,0,1,matched (3),-.019183993
1980,.71247911,26,1817,170,0,California,1,1954,0,1,matched (3),-.019183993
1978,.37744164,26,301,171,0,Massachussets,0,1948,0,1,matched (3),-.019183993
1980,,26,6583,3,4.2,Louisiana,0,1943,1,0,matched (3),-.019183993
1983,-.50346184,26,5798,171,0,Louisiana,0,1953,0,1,matched (3),-.019183993
1979,.259655,26,5565,171,0,North Calorina,0,1951,0,1,matched (3),-.019183993
1987,.098686218,26,5506,4,42.4,California,1,1948,0,1,matched (3),-.019183993
1979,-.44499993,26,5656,5,1.6,Missisippi,0,1952,0,1,matched (3),-.019183993
1982,.56749892,26,6802,3,4.6,Louisiana,0,1951,0,1,matched (3),-.019183993
1980,-.0097107887,26,6486,171,0,North Calorina,0,1953,0,1,matched (3),-.019183993
1981,.39693785,26,5366,3,5.4,North Calorina,0,1948,0,1,matched (3),-.019183993
1981,-.19356346,26,6205,3,4.9,Missisippi,0,1949,0,0,matched (3),-.019183993
1975,,26,1274,170,0,Massachussets,0,1949,0,1,matched (3),-.019183993
1976,.22892141,26,5425,170,0,Washington staten,1,1947,0,1,matched (3),-.019183993
1979,-.20585585,26,5452,172,0,North Calorina,0,1949,0,1,matched (3),-.019183993
1976,-.10907197,26,6567,170,0,Texas,1,1948,0,1,matched (3),-.019183993
1980,.45077014,26,6389,5,20.7,Arizona,1,1951,1,0,matched (3),-.019183993
1993,-.019974232,26,7993,1,NA,California,1,1942,0,1,matched (3),-.019183993
1974,-.33912086,26,2614,22,34.4,Washington staten,1,1947,0,1,matched (3),-.019183993
1979,,26,6071,4,4.6,North Calorina,0,1954,0,1,matched (3),-.019183993
1985,.14380646,26,952,171,0,Massachussets,0,1948,0,1,matched (3),-.019183993
1993,-.5160228,26,9272,1,NA,California,1,1950,0,1,matched (3),-.019183993
1982,-.075222969,26,5953,171,0,Washington staten,1,1951,0,1,matched (3),-.019183993
1974,.36161852,26,779,170,0,Nevada,1,1948,0,1,matched (3),-.019183993
1975,-.20742726,26,5459,1,1.3,Missisippi,0,1943,0,1,matched (3),-.019183993
1982,.34050179,26,913,3,38.3,Washington staten,1,1950,0,1,matched (3),-.019183993
1978,.35727596,26,647,3,30.7,Arizona,1,1950,0,1,matched (3),-.019183993
1980,-.10041714,26,2611,171,0,California,1,1952,0,1,matched (3),-.019183993
1981,-.70617306,26,6793,3,3.9,Louisiana,0,1952,0,1,matched (3),-.019183993
1990,-1.2259706,26,8026,1,0,Texas,1,1952,0,1,matched (3),-.019183993
1978,,26,2191,173,0,North Calorina,0,1949,0,1,matched (3),-.019183993
1980,,26,5228,3,2.6,California,1,1953,0,1,matched (3),-.019183993
1988,-.66939318,26,2845,5,35,California,1,1954,0,1,matched (3),-.019183993
1974,.0025932789,26,1270,1,29.1,North Calorina,0,1945,0,1,matched (3),-.019183993
1975,.080847025,26,6389,4,15.4,Arizona,1,1949,0,1,matched (3),-.019183993
1977,-1.2651657,26,6392,170,0,Arizona,1,1948,0,1,matched (3),-.019183993
1974,-.2269237,26,1255,1,34.9,Texas,1,1946,0,1,matched (3),-.019183993
1976,-1.3105209,26,6560,7,3.1,Louisiana,0,1944,0,1,matched (3),-.019183993
1970,.46921968,26,2357,1,25.7,California,1,1941,0,1,matched (3),-.019183993
1973,-.085693598,26,5516,21,21.1,Massachussets,0,1947,0,1,matched (3),-.019183993
1982,,27,840,5,3.9,North Calorina,0,1953,0,1,matched (3),.04374063
1987,-.039474487,27,5169,3,14.9,North Calorina,0,1953,0,1,matched (3),.04374063
1974,,27,6583,172,0,Louisiana,0,1950,0,1,matched (3),.04374063
1978,-.20980024,27,1784,21,30.4,Texas,1,1949,0,1,matched (3),.04374063
1979,,27,6577,4,4,Texas,1,1951,0,1,matched (3),.04374063
1980,.23234749,27,2611,3,38.8,California,1,1952,0,1,matched (3),.04374063
1981,.19752884,27,5812,5,5,North Calorina,0,1952,0,1,matched (3),.04374063
1983,.36461353,27,5953,171,0,Washington staten,1,1951,0,1,matched (3),.04374063
1976,-1.4744284,27,5097,21,23,California,1,1948,0,1,matched (3),.04374063
1977,.073442936,27,1635,4,33.5,North Calorina,0,1951,0,1,matched (3),.04374063
1975,-.46284437,27,2224,3,31.4,California,1,1945,1,0,matched (3),.04374063
1980,.45919847,27,2342,3,36.5,California,1,1952,0,1,matched (3),.04374063
1972,.37016511,27,990,1,27.4,California,1,1942,0,1,matched (3),.04374063
1971,-.69402099,27,5614,1,3.8,North Calorina,0,1942,0,1,matched (3),.04374063
1989,-.44859147,27,677,176,0,North Calorina,0,1954,0,1,matched (3),.04374063
1978,-.65819573,27,5863,171,0,Missisippi,0,1946,0,1,matched (3),.04374063
1983,,27,5565,170,0,North Calorina,0,1954,0,1,matched (3),.04374063
1977,.15568113,27,6566,171,0,Louisiana,0,1951,0,1,matched (3),.04374063
1976,-.12027574,27,779,170,0,Nevada,1,1948,0,1,matched (3),.04374063
1985,-.3477428,27,1682,5,39,Texas,1,1950,0,1,matched (3),.04374063
1980,.66162086,27,2845,171,0,California,1,1948,0,1,matched (3),.04374063
1974,-.86140037,27,6020,1,8.4,Massachussets,0,1946,0,1,matched (3),.04374063
1975,-.8782599,27,5615,170,0,North Calorina,0,1943,0,1,matched (3),.04374063
1975,.43412209,27,1454,1,39.3,Texas,1,1947,0,1,matched (3),.04374063
1979,.26835012,27,301,171,0,Massachussets,0,1948,0,1,matched (3),.04374063
1974,.15909433,27,6804,170,0,Washington staten,1,1944,0,1,matched (3),.04374063
1990,,27,8422,1,0,California,1,1945,0,1,matched (3),.04374063
1981,-.74352884,27,2615,22,36.8,Washington staten,1,1946,0,1,matched (3),.04374063
1979,.0099453926,27,6572,171,0,Louisiana,0,1948,0,1,matched (3),.04374063
1980,-.97365129,27,5615,173,0,North Calorina,0,1952,0,1,matched (3),.04374063
1977,.41333079,27,5281,170,0,Texas,1,1949,0,1,matched (3),.04374063
1976,,27,5259,170,0,Texas,1,1948,0,1,matched (3),.04374063
1977,,27,5155,3,4.9,Texas,1,1951,0,1,matched (3),.04374063
1982,.48300171,27,2436,3,33.7,Texas,1,1953,0,1,matched (3),.04374063
1986,.51171684,27,2224,179,0,California,1,1947,0,1,matched (3),.04374063
1984,-.54742634,27,5959,5,20.7,North Calorina,0,1953,0,1,matched (3),.04374063
1982,-.21637154,27,6793,3,3.9,Louisiana,0,1952,0,1,matched (3),.04374063
1975,.51620865,27,2674,170,0,Massachussets,0,1947,0,1,matched (3),.04374063
1986,-.064364433,27,6591,5,5.1,Missisippi,0,1952,0,1,matched (3),.04374063
1983,-.41158414,27,6107,171,0,Missisippi,0,1954,0,1,matched (3),.04374063
1971,,27,5450,1,3.8,North Calorina,0,1941,0,1,matched (3),.04374063
1981,-.06315279,27,1810,178,0,California,1,1952,0,1,matched (3),.04374063
1979,-.14181352,27,5613,4,5.4,North Calorina,0,1949,0,1,matched (3),.04374063
1976,-.65800726,27,5534,1,4.6,North Calorina,0,1944,0,1,matched (3),.04374063
1975,-.071282148,27,1862,2,20.3,California,1,1950,0,1,matched (3),.04374063
1972,.61921859,27,6641,1,20.6,California,1,1942,0,1,matched (3),.04374063
1982,-.052356958,27,5308,172,0,Texas,1,1952,0,1,matched (3),.04374063
1975,-.20047998,27,6160,3,13.2,North Calorina,0,1949,0,1,matched (3),.04374063
1982,-.33430552,27,644,21,10.4,Missisippi,0,1946,0,1,matched (3),.04374063
1984,,27,2856,3,46.6,Texas,1,1943,0,1,matched (3),.04374063
1984,-.13076878,27,5518,3,28.4,California,1,1954,0,1,matched (3),.04374063
1992,-1.0560542,27,8026,1,0,Texas,1,1952,0,1,matched (3),.04374063
1988,.043634415,27,5451,3,5.5,North Calorina,0,1954,0,1,matched (3),.04374063
1988,-.05546546,27,677,176,0,North Calorina,0,1954,0,1,matched (3),.04374063
1988,-.074883699,27,6745,171,0,California,1,1952,0,1,matched (3),.04374063
